pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,12,David,Grant,DT,98,West Virginia,61,66,11,60,23,89,75,52,21,22,73,29,10,11,26,33,29,4,71,82,23,49,80,99,48,5,41,88
primary,13,Curtis,Maxey,DT,96,,65,79,11,72,22,84,75,59,20,18,71,31,11,10,19,25,20,10,70,82,21,49,72,99,49,5,20,63
primary,14,Ickey,Woods,FB,31,UNLV,83,82,18,92,22,95,82,70,6,68,5,93,14,16,70,79,79,86,10,14,21,49,74,99,75,5,99,99
primary,15,Solomon,Wilcots,FS,41,Colorado,82,72,9,92,19,76,57,73,90,12,97,8,11,10,7,22,22,39,59,97,22,49,79,1,74,5,96,57
primary,16,Ray,Horton,FS,20,Washington,88,77,9,43,19,75,53,68,53,12,64,8,11,10,8,24,27,39,32,45,19,49,26,1,24,5,47,54
primary,17,Bruce,Reimers,G,75,,32,61,12,83,22,94,79,58,13,29,26,15,10,10,21,85,89,8,24,28,19,49,80,99,74,5,45,39
primary,18,Max,Montoya,G,65,UCLA,53,48,14,72,19,96,67,58,26,40,29,41,11,11,39,81,83,14,26,26,20,49,49,99,58,5,65,44
primary,19,David,Douglas,G,67,Tennessee,42,66,14,85,22,94,71,45,33,41,32,49,11,11,48,70,70,20,41,32,21,49,54,99,48,5,38,24
primary,20,James,Brooks,HB,21,Auburn,83,86,15,70,11,91,49,75,11,72,11,82,14,15,75,36,24,52,10,10,15,49,69,50,58,5,86,78
primary,21,Bill,Johnson,HB,29,,76,75,28,89,14,75,57,59,6,40,6,88,26,26,48,36,30,94,15,6,16,49,81,99,61,5,64,70
primary,22,Stanley,Wilson,HB,32,Oklahoma,91,76,15,67,16,68,73,85,11,53,6,61,13,13,62,39,20,72,10,14,15,49,36,50,40,24,41,24
primary,23,Stanford,Jennings,HB,36,Furman,83,68,15,67,16,90,71,79,11,31,6,61,13,13,61,48,50,75,10,14,15,49,36,50,39,5,36,9
primary,24,Marc,Logan,HB,23,Kentucky,93,77,28,41,13,93,65,74,12,49,14,45,20,21,55,30,24,76,11,10,16,49,68,50,48,5,38,64
primary,25,Carl,Zander,ILB,91,Tennessee,77,76,10,79,11,87,65,68,74,21,82,25,11,10,19,30,23,16,71,76,11,49,28,99,44,5,65,74
primary,26,Joe,Kelly,ILB,58,Washington,73,75,10,84,9,85,69,67,70,23,76,35,11,11,26,27,21,22,73,70,7,49,39,99,42,5,70,66
primary,27,Leo,Barker,ILB,53,,75,87,13,67,16,77,83,70,60,22,71,30,11,11,24,23,26,10,58,65,15,49,31,99,45,5,47,24
primary,28,Ed,Brady,ILB,55,Illinois,74,86,10,78,4,79,59,70,55,15,60,34,11,11,16,23,20,24,60,66,4,49,32,99,35,5,41,24
primary,29,Jim,Breech,K,3,California,35,46,11,53,94,90,37,44,30,32,42,32,14,11,42,38,33,28,41,36,97,99,32,50,80,5,64,41
primary,30,Leon,White,OLB,51,BYU,81,83,10,81,9,57,51,79,76,20,75,24,11,10,20,28,19,20,52,74,10,49,32,99,45,5,89,73
primary,31,Reggie,Williams,OLB,57,Dartmouth,67,78,10,90,13,88,59,72,78,26,76,35,11,11,20,60,30,20,68,82,13,49,47,99,48,5,70,50
primary,32,Emanuel,King,OLB,90,Alabama,79,79,10,77,6,83,65,81,56,19,66,33,11,11,13,22,17,22,61,69,4,49,33,99,24,5,22,66
primary,33,Rich,Romer,OLB,94,,79,78,10,76,7,82,59,73,75,15,63,24,11,11,14,22,18,30,65,61,7,49,44,99,26,5,61,76
primary,34,Scott,Fulhage,P,17,,45,46,22,43,82,45,36,38,23,23,34,17,22,27,19,19,14,32,19,12,83,1,70,50,88,5,82,23
primary,35,Lee,Johnson,P,11,BYU,45,45,21,45,74,47,33,37,20,20,29,17,23,25,15,17,14,32,16,12,69,1,33,50,57,5,60,24
primary,36,Boomer,Esiason,QB,7,Maryland,67,72,96,50,11,74,45,64,31,24,29,22,86,86,18,32,26,14,22,22,14,49,99,50,96,56,93,73
primary,37,Turk,Schonert,QB,15,Stanford,54,51,75,15,8,89,22,53,29,23,29,10,70,77,19,32,26,28,19,19,13,49,68,50,75,16,75,24
primary,38,Mike,Norseth,QB,12,Kansas,81,91,92,28,23,45,18,73,14,29,29,51,65,60,28,13,10,28,11,5,21,49,75,50,55,67,33,24
primary,39,David,Fulcher,SS,33,,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,40,Ellis,Dillahunt,SS,34,East Carolina,86,84,11,83,19,70,51,76,70,10,58,7,11,11,17,43,48,37,65,59,19,49,62,1,37,5,52,48
primary,41,Anthony,Munoz,T,78,USC,44,48,11,83,19,95,69,41,15,31,36,19,10,11,26,95,99,13,30,28,18,49,88,99,85,5,95,48
primary,42,Brian,Blados,T,74,North Carolina,43,56,11,86,19,94,69,41,15,29,29,20,10,10,26,94,93,13,30,28,18,49,80,99,69,5,76,49
primary,43,Dave,Smith,T,60,,48,63,11,87,16,86,77,73,13,28,24,16,10,11,21,72,72,11,26,27,15,49,50,99,51,5,38,14
primary,44,Rodney,Holman,TE,82,Tulane,83,82,10,45,5,60,51,67,14,94,8,89,11,13,88,75,77,59,12,11,11,49,26,99,46,5,68,95
primary,45,Curtis,Jeffries,TE,82,,64,71,10,46,8,76,55,67,9,52,12,32,11,12,77,73,75,65,14,14,11,49,31,99,37,5,29,23
primary,46,Jim,Riggs,TE,87,Clemson,64,71,10,46,8,76,55,67,9,52,12,32,11,12,77,73,75,65,14,14,11,49,31,99,37,5,29,23
primary,47,Eric,Kattus,TE,84,Michigan,67,56,10,10,7,88,58,56,29,38,31,34,11,10,45,47,50,72,12,22,11,49,22,99,38,5,50,23
primary,48,Eddie,Brown,WR,81,,91,89,15,73,17,89,33,84,6,94,12,78,16,17,90,46,43,85,8,7,16,49,79,50,54,5,99,89
primary,49,Tim,McGee,WR,85,Tennessee,87,82,15,65,11,83,47,73,5,94,7,57,16,16,90,41,38,80,9,12,15,49,68,50,72,5,99,47
primary,50,Ira,Hillary,WR,89,South Carolina,84,83,15,74,12,58,47,67,14,83,10,60,16,15,84,47,46,78,15,10,16,49,58,50,61,5,95,55
primary,51,Cris,Collinsworth,WR,80,Florida,95,88,17,59,14,95,37,85,6,82,7,46,15,16,83,34,23,67,12,14,15,49,38,50,35,5,73,81
primary,52,Mike,Martin,WR,88,Illinois,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
