pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,28,Errol,Mann,K,15,,38,47,11,46,90,96,33,42,23,26,40,19,11,12,30,34,29,34,24,14,90,99,32,50,87,5,75,20
primary,29,George,Jakowenko,K,6,Syracuse,60,43,11,42,63,77,34,44,23,23,32,25,11,13,25,29,25,34,20,12,58,99,35,50,51,5,50,21
primary,30,Phil,Villapiano,OLB,41,Bowling Green,82,86,10,99,11,84,63,64,85,20,99,28,11,10,26,27,21,26,68,98,11,49,90,99,70,5,90,82
primary,31,Gerald,Irons,OLB,86,,80,80,10,71,4,86,63,79,77,15,85,31,11,11,12,15,11,12,80,86,5,49,26,99,55,5,67,62
primary,32,Willie,Hall,OLB,52,,76,81,10,98,13,78,69,59,76,17,83,31,11,11,18,30,24,39,76,78,11,49,75,99,78,5,65,89
primary,33,Gary,Weaver,OLB,52,,76,94,10,83,11,87,73,72,71,20,84,26,11,10,15,35,27,20,79,69,11,49,52,99,43,5,48,83
primary,34,Monte,Johnson,OLB,58,Nebraska,79,74,10,81,13,88,75,67,74,20,66,26,11,10,15,36,29,26,52,58,13,49,34,99,24,5,3,74
primary,35,Mike,Dennery,OLB,54,Southern Miss,81,79,10,38,17,82,69,67,39,16,58,23,10,10,19,24,20,36,55,49,16,49,19,99,22,5,36,39
primary,36,Ray,Guy,P,8,Southern Miss,45,46,20,48,94,95,35,37,23,27,41,18,23,24,15,20,16,16,22,12,89,1,32,50,90,5,92,23
primary,37,Ken,Stabler,QB,12,Alabama,67,72,96,50,11,74,45,64,31,24,29,22,86,86,18,32,26,14,22,22,14,49,99,50,96,56,93,73
primary,38,Larry,Lawrence,QB,13,,66,69,82,44,16,78,40,56,33,25,36,42,75,74,26,25,26,30,14,38,17,49,80,50,78,45,75,71
primary,39,George,Blanda,QB,16,Kentucky,69,74,62,18,25,72,35,75,21,27,26,57,66,66,16,9,13,28,11,9,22,49,54,50,68,66,45,24
primary,40,George,Atkinson,SS,43,Morris Brown,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,41,Art,Shell,T,78,,44,48,11,83,19,95,69,41,15,31,36,19,10,11,26,95,99,13,30,28,18,49,88,99,85,5,95,48
primary,42,John,Vella,T,75,USC,55,62,11,89,17,95,81,59,13,29,34,15,10,10,26,91,94,12,28,28,17,49,92,99,69,5,65,60
primary,43,Henry,Lawrence,T,70,Florida A&M,43,64,11,73,8,99,67,62,21,26,27,39,11,16,36,67,68,17,15,22,14,49,45,99,46,5,65,24
primary,44,Bob,Brown,T,79,,32,44,14,59,12,87,65,56,20,27,17,28,11,11,23,67,54,16,12,28,8,49,39,99,30,5,65,46
primary,45,Bob,Moore,TE,88,Stanford,78,79,11,99,17,99,53,73,14,95,14,80,12,12,92,63,69,78,15,7,19,49,77,99,89,5,99,99
primary,46,Dave,Casper,TE,87,Notre Dame,73,64,10,13,5,87,49,66,28,81,19,58,11,10,86,67,66,76,8,22,8,49,13,99,51,5,86,60
primary,47,Warren,Bankston,TE,46,Tulane,72,65,10,34,4,63,46,67,25,68,22,48,10,10,68,70,68,66,8,20,8,49,10,99,29,5,69,74
primary,48,Fred,Biletnikoff,WR,25,,87,75,15,72,13,85,42,79,6,90,13,66,16,16,97,45,41,90,13,12,17,49,74,50,65,5,99,81
primary,49,Cliff,Branch,WR,21,Colorado,81,83,15,99,14,90,76,89,6,96,15,89,16,16,94,53,53,90,11,5,18,49,90,38,89,5,99,99
primary,50,Frank,Pitts,WR,85,Southern,93,90,25,49,18,86,37,92,10,86,7,70,21,19,84,32,45,76,10,7,20,49,43,99,53,5,79,48
primary,51,Morris,Bradshaw,WR,81,,93,79,13,42,7,85,16,80,7,69,7,31,16,15,61,28,22,71,10,11,11,49,36,1,39,5,69,52
primary,52,Mike,Siani,WR,49,Villanova,83,91,12,28,8,74,46,73,35,63,23,19,14,14,65,25,29,64,14,18,13,49,25,50,20,5,72,57
